id,description,type,category,subcategory,date,amount
8911,Streaming services,expense,Other Income,,2024-12-17 22:56:39.112068+00:00,469.35
8578,Client meeting,income,Client Meals,,2024-12-17 22:52:39.835228+00:00,543.90
8577,Commission,income,Other Income,,2024-12-17 22:52:39.833735+00:00,4374.23
8105,Crypto,income,Investments,,2024-12-17 22:52:38.766072+00:00,1308.24
7081,Birthday gift,income,Cash Gifts,,2024-12-17 22:52:36.110711+00:00,1256.43
6501,Home improvement,expense,Other Personal Expenses,,2024-12-17 22:52:20.226081+00:00,980.30
6062,Freelance work,income,Freelance Income,,2024-12-17 22:52:19.300411+00:00,5354.97
4868,Client meeting,income,Client Meals,,2024-12-17 22:52:16.654045+00:00,7956.11
11220,Marketing,income,Advertising & Marketing,,2024-12-16 22:57:17.776016+00:00,560.18
10684,Pharmacy,expense,Health & Dental,,2024-12-16 22:56:42.782366+00:00,469.48
10488,Repairs,expense,Other Business Expenses,,2024-12-16 22:56:42.383140+00:00,938.05
5168,Furniture,expense,Other Personal Expenses,,2024-12-16 22:52:17.289984+00:00,675.09
4803,Software license,expense,Licensing & Permits,,2024-12-16 22:52:16.517152+00:00,871.93
11094,Gaming,expense,Entertainment,,2024-12-15 22:57:17.542776+00:00,270.73
9094,Office supplies,income,Office Supplies,,2024-12-15 22:56:39.494915+00:00,7706.73
7670,Business expense,income,Other Business Expenses,,2024-12-15 22:52:37.623041+00:00,1531.98
6490,Bonus,income,Other Income,,2024-12-15 22:52:20.202803+00:00,4042.92
5626,Stock purchase,income,Investments,,2024-12-15 22:52:18.276347+00:00,1047.09
12363,Retirement contribution,income,Car & Vehicle Expenses,,2024-12-14 22:57:19.650240+00:00,1417.03
12316,Paycheck,income,Salary,,2024-12-14 22:57:19.576025+00:00,7895.30
12133,Marketing,income,Advertising & Marketing,,2024-12-14 22:57:19.289797+00:00,1643.34
11874,Home improvement,expense,Other Personal Expenses,,2024-12-14 22:57:18.882705+00:00,683.59
10856,Birthday gift,income,Cash Gifts,,2024-12-14 22:57:17.161528+00:00,1437.48
7718,Business expense,income,Other Business Expenses,,2024-12-14 22:52:37.773208+00:00,1791.87
7023,Water bill,expense,Utilities,,2024-12-14 22:52:35.958005+00:00,134.53
6729,Gas bill,expense,Car & Vehicle Expenses,,2024-12-14 22:52:20.844972+00:00,164.09
6670,Grocery shopping,expense,Groceries,,2024-12-14 22:52:20.706767+00:00,132.50
4790,Wedding gift,income,Cash Gifts,,2024-12-14 22:52:16.487866+00:00,644.77
12011,Commission,income,Other Income,,2024-12-13 22:57:19.100143+00:00,2117.39
11749,Consulting,income,Freelance Income,,2024-12-13 22:57:18.682204+00:00,2631.91
10868,Crypto,income,Investments,,2024-12-13 22:57:17.181613+00:00,650.14
9946,Electronics,expense,Other Income,,2024-12-13 22:56:41.255782+00:00,243.77
8874,Client meeting,income,Client Meals,,2024-12-13 22:56:39.033467+00:00,1798.66
8599,Streaming services,expense,Other Income,,2024-12-13 22:52:39.874034+00:00,417.41
8177,Side hustle,income,Side Hustles,,2024-12-13 22:52:38.955277+00:00,7401.98
7700,Internet,expense,Phone & Internet,,2024-12-13 22:52:37.734345+00:00,152.00
7525,Stock purchase,income,Investments,,2024-12-13 22:52:37.161948+00:00,593.01
6008,Tuition,expense,Other Income,,2024-12-13 22:52:19.153372+00:00,2251.03
5445,Vision care,expense,Other Income,,2024-12-13 22:52:17.909813+00:00,447.82
5256,Business expense,income,Other Business Expenses,,2024-12-13 22:52:17.515044+00:00,799.27
11620,Charity donation,income,Gifts & Donations,,2024-12-12 22:57:18.477514+00:00,1622.02
11510,Internet,expense,Phone & Internet,,2024-12-12 22:57:18.303480+00:00,81.51
11200,Pharmacy,expense,Health & Dental,,2024-12-12 22:57:17.744787+00:00,324.72
10058,Concert tickets,expense,Other Income,,2024-12-12 22:56:41.480415+00:00,230.52
9386,Office supplies,income,Office Supplies,,2024-12-12 22:56:40.087495+00:00,1825.51
9160,Dental care,expense,Other Income,,2024-12-12 22:56:39.629978+00:00,436.20
8870,Doctor visit,expense,Health & Dental,,2024-12-12 22:56:39.025533+00:00,344.02
8478,Office supplies,income,Office Supplies,,2024-12-12 22:52:39.620103+00:00,1482.32
7891,Vacation,expense,Vacations & Travel,,2024-12-12 22:52:38.241025+00:00,902.19
6225,Car maintenance,expense,Car & Vehicle Expenses,,2024-12-12 22:52:19.644839+00:00,186.96
5921,Car maintenance,expense,Car & Vehicle Expenses,,2024-12-12 22:52:18.961125+00:00,59.15
5784,Vacation,expense,Vacations & Travel,,2024-12-12 22:52:18.609371+00:00,870.98
12725,Project payment,income,Freelance Income,,2024-12-11 22:57:20.511641+00:00,5314.46
12226,Cloud services,expense,Software & Subscriptions,,2024-12-11 22:57:19.433256+00:00,633.42
12179,Home improvement,expense,Other Personal Expenses,,2024-12-11 22:57:19.362694+00:00,928.55
12027,Fast food,expense,Dining Out,,2024-12-11 22:57:19.126654+00:00,50.74
9016,Freelance work,income,Freelance Income,,2024-12-11 22:56:39.345369+00:00,4706.13
6634,Fast food,expense,Dining Out,,2024-12-11 22:52:20.634561+00:00,63.07
6401,Medical supplies,expense,Health & Dental,,2024-12-11 22:52:20.000712+00:00,495.32
5952,Birthday gift,income,Cash Gifts,,2024-12-11 22:52:19.031867+00:00,1941.86
5681,Client meeting,income,Client Meals,,2024-12-11 22:52:18.402558+00:00,1125.88
12546,Retirement contribution,expense,Car & Vehicle Expenses,,2024-12-10 22:57:19.946545+00:00,4566.70
12430,Books,expense,Other Income,,2024-12-10 22:57:19.756211+00:00,361.86
12002,Client meeting,income,Client Meals,,2024-12-10 22:57:19.085219+00:00,3090.58
10730,Sporting goods,expense,Other Income,,2024-12-10 22:56:42.878772+00:00,422.72
10557,Freelance work,income,Freelance Income,,2024-12-10 22:56:42.524355+00:00,7800.47
9734,Restaurant dinner,expense,Client Meals,,2024-12-10 22:56:40.830500+00:00,66.69
9442,Crypto,income,Investments,,2024-12-10 22:56:40.211189+00:00,1889.36
7961,Phone bill,expense,Phone & Internet,,2024-12-10 22:52:38.407368+00:00,173.79
6831,Food delivery,expense,Dining Out,,2024-12-10 22:52:35.450434+00:00,65.55
6818,Gas bill,expense,Car & Vehicle Expenses,,2024-12-10 22:52:35.407062+00:00,54.97
6149,Grocery shopping,expense,Groceries,,2024-12-10 22:52:19.490674+00:00,184.73
5707,Freelance work,income,Freelance Income,,2024-12-10 22:52:18.451408+00:00,2332.26
5649,Restaurant dinner,expense,Client Meals,,2024-12-10 22:52:18.333257+00:00,171.00
12420,Vision care,expense,Other Income,,2024-12-09 22:57:19.739836+00:00,258.10
12198,Internet,expense,Phone & Internet,,2024-12-09 22:57:19.392147+00:00,66.54
10594,Wedding gift,income,Cash Gifts,,2024-12-09 22:56:42.598071+00:00,1956.46
8592,Cloud services,expense,Software & Subscriptions,,2024-12-09 22:52:39.860230+00:00,660.71
8050,Dental care,expense,Other Income,,2024-12-09 22:52:38.636151+00:00,387.22
7974,Business expense,income,Other Business Expenses,,2024-12-09 22:52:38.440256+00:00,3319.76
6485,Repairs,expense,Other Business Expenses,,2024-12-09 22:52:20.194387+00:00,675.87
11545,Hobbies,expense,Entertainment,,2024-12-08 22:57:18.358084+00:00,418.61
11475,Freelance work,income,Freelance Income,,2024-12-08 22:57:18.247195+00:00,6841.59
11444,Public transport,expense,Gas & Fuel,,2024-12-08 22:57:18.199700+00:00,159.50
11122,Business trip,expense,Travel & Transportation,,2024-12-08 22:57:17.589519+00:00,767.33
10247,Parking,expense,Travel & Transportation,,2024-12-08 22:56:41.879761+00:00,128.40
10062,Restaurant dinner,expense,Client Meals,,2024-12-08 22:56:41.487472+00:00,190.43
9508,Charity donation,income,Gifts & Donations,,2024-12-08 22:56:40.370478+00:00,1024.91
9434,Restaurant dinner,expense,Client Meals,,2024-12-08 22:56:40.195828+00:00,180.16
7884,Client meeting,income,Client Meals,,2024-12-08 22:52:38.224954+00:00,1156.01
7331,Birthday gift,income,Cash Gifts,,2024-12-08 22:52:36.695235+00:00,1414.51
6949,Mutual fund,income,,,2024-12-08 22:52:35.773675+00:00,848.57
6683,Rental car,expense,Rent or Mortgage,,2024-12-08 22:52:20.744340+00:00,526.42
6072,Vision care,expense,Other Income,,2024-12-08 22:52:19.323614+00:00,303.31
5983,Internet,expense,Phone & Internet,,2024-12-08 22:52:19.093831+00:00,100.49
5286,Movie tickets,expense,Other Income,,2024-12-08 22:52:17.573838+00:00,427.33
12399,Gas bill,expense,Car & Vehicle Expenses,,2024-12-07 22:57:19.707524+00:00,91.16
12238,Gas station,expense,Car & Vehicle Expenses,,2024-12-07 22:57:19.453811+00:00,86.15
12217,Doctor visit,expense,Health & Dental,,2024-12-07 22:57:19.419594+00:00,369.16
11944,Commission,income,Other Income,,2024-12-07 22:57:18.990983+00:00,5551.25
11613,Gas station,expense,Car & Vehicle Expenses,,2024-12-07 22:57:18.466192+00:00,90.51
10127,Public transport,expense,Gas & Fuel,,2024-12-07 22:56:41.628079+00:00,155.81
9935,Concert tickets,expense,Other Income,,2024-12-07 22:56:41.236930+00:00,433.90
9608,Software license,expense,Licensing & Permits,,2024-12-07 22:56:40.572531+00:00,774.44
9365,Crypto,income,Investments,,2024-12-07 22:56:40.048764+00:00,952.32
9062,Software license,expense,Licensing & Permits,,2024-12-07 22:56:39.429811+00:00,692.03
8058,Wedding gift,income,Cash Gifts,,2024-12-07 22:52:38.651805+00:00,1578.45
6779,Medical supplies,expense,Health & Dental,,2024-12-07 22:52:35.299360+00:00,361.89
6043,Home goods,expense,Other Personal Expenses,,2024-12-07 22:52:19.250881+00:00,400.24
4800,Home goods,expense,Other Personal Expenses,,2024-12-07 22:52:16.508682+00:00,210.96
10702,Coffee shop,expense,Client Meals,,2024-12-06 22:56:42.817199+00:00,62.26
9521,Electric bill,expense,Utilities,,2024-12-06 22:56:40.402361+00:00,118.93
8610,Commission,income,Other Income,,2024-12-06 22:52:39.892962+00:00,4808.66
8429,Monthly salary,income,Salary,,2024-12-06 22:52:39.494071+00:00,6394.60
8110,Coffee shop,expense,Client Meals,,2024-12-06 22:52:38.775672+00:00,50.28
7838,Clothing store,expense,Clothing & Accessories,,2024-12-06 22:52:38.086987+00:00,402.92
7396,Bonus,income,Other Income,,2024-12-06 22:52:36.863858+00:00,3451.22
7380,Rental car,expense,Rent or Mortgage,,2024-12-06 22:52:36.819724+00:00,940.39
7056,Parking,expense,Travel & Transportation,,2024-12-06 22:52:36.047706+00:00,157.86
6455,Restaurant dinner,expense,Client Meals,,2024-12-06 22:52:20.103201+00:00,162.54
6291,Pharmacy,expense,Health & Dental,,2024-12-06 22:52:19.774095+00:00,436.74
5971,Fast food,expense,Dining Out,,2024-12-06 22:52:19.069893+00:00,79.15
5815,Monthly salary,income,Salary,,2024-12-06 22:52:18.690382+00:00,3343.44
4918,Car maintenance,expense,Car & Vehicle Expenses,,2024-12-06 22:52:16.756301+00:00,120.86
4750,Gaming,expense,Entertainment,,2024-12-06 22:52:16.395917+00:00,200.09
12630,Grocery shopping,expense,Groceries,,2024-12-05 22:57:20.067246+00:00,189.85
12423,Dental care,expense,Other Income,,2024-12-05 22:57:19.744378+00:00,262.48
11864,Car maintenance,expense,Car & Vehicle Expenses,,2024-12-05 22:57:18.867857+00:00,65.29
7985,Dental care,expense,Other Income,,2024-12-05 22:52:38.470132+00:00,452.81
6653,Coffee shop,expense,Client Meals,,2024-12-05 22:52:20.670782+00:00,119.17
5322,Bonus,income,Other Income,,2024-12-05 22:52:17.643990+00:00,6760.34
10819,Coffee shop,expense,Client Meals,,2024-12-04 22:57:17.101766+00:00,180.47
9804,Business expense,income,Other Business Expenses,,2024-12-04 22:56:40.969928+00:00,1774.10
7438,Holiday gift,income,Cash Gifts,,2024-12-04 22:52:36.970104+00:00,1969.99
6039,Stock purchase,income,Investments,,2024-12-04 22:52:19.241363+00:00,1875.54
5279,Gaming,expense,Entertainment,,2024-12-04 22:52:17.560075+00:00,362.40
4920,Coffee shop,expense,Client Meals,,2024-12-04 22:52:16.760229+00:00,156.84
4744,Business expense,income,Other Business Expenses,,2024-12-04 22:52:16.381988+00:00,7746.72
4742,Holiday gift,income,Cash Gifts,,2024-12-04 22:52:16.375499+00:00,1551.47
12626,Food delivery,expense,Dining Out,,2024-12-03 22:57:20.062848+00:00,79.09
12582,Stock purchase,income,Investments,,2024-12-03 22:57:19.999339+00:00,1361.38
12515,Electronics,expense,Other Income,,2024-12-03 22:57:19.898188+00:00,263.40
11919,Car maintenance,expense,Car & Vehicle Expenses,,2024-12-03 22:57:18.952993+00:00,62.49
10940,Food delivery,expense,Dining Out,,2024-12-03 22:57:17.296253+00:00,171.31
10565,Marketing,income,Advertising & Marketing,,2024-12-03 22:56:42.544217+00:00,1864.46
8678,Streaming services,expense,Other Income,,2024-12-03 22:52:40.053250+00:00,261.63
7469,Paycheck,income,Salary,,2024-12-03 22:52:37.046307+00:00,6320.28
7295,Uber ride,expense,Side Hustles,,2024-12-03 22:52:36.594113+00:00,110.60
6407,Monthly salary,income,Salary,,2024-12-03 22:52:20.013823+00:00,7559.06
6249,Office supplies,income,Office Supplies,,2024-12-03 22:52:19.694532+00:00,1321.61
5049,Public transport,expense,Gas & Fuel,,2024-12-03 22:52:17.038001+00:00,62.84
4775,Charity donation,income,Gifts & Donations,,2024-12-03 22:52:16.456452+00:00,1743.46
11376,Health insurance,expense,Insurance,,2024-12-02 22:57:18.094085+00:00,2394.33
11261,Gaming,expense,Entertainment,,2024-12-02 22:57:17.867446+00:00,306.51
10741,Crypto,income,Investments,,2024-12-02 22:57:16.980510+00:00,1405.64
10687,Rental car,expense,Rent or Mortgage,,2024-12-02 22:56:42.786885+00:00,977.11
10246,Medical supplies,expense,Health & Dental,,2024-12-02 22:56:41.878014+00:00,303.96
9968,Internet,expense,Phone & Internet,,2024-12-02 22:56:41.295918+00:00,87.46
9003,Commission,income,Other Income,,2024-12-02 22:56:39.323049+00:00,4298.31
7765,Car maintenance,expense,Car & Vehicle Expenses,,2024-12-02 22:52:37.884978+00:00,61.08
7527,Garden supplies,expense,Other Personal Expenses,,2024-12-02 22:52:37.166040+00:00,880.35
7437,Monthly salary,income,Salary,,2024-12-02 22:52:36.967822+00:00,3272.61
6870,Bonus,income,Other Income,,2024-12-02 22:52:35.561200+00:00,6455.00
6790,Cloud services,expense,Software & Subscriptions,,2024-12-02 22:52:35.329886+00:00,897.94
6693,Marketing,income,Advertising & Marketing,,2024-12-02 22:52:20.775291+00:00,7928.07
6410,Wedding gift,income,Cash Gifts,,2024-12-02 22:52:20.019289+00:00,1967.85
6238,Hotel,expense,Vacations & Travel,,2024-12-02 22:52:19.670004+00:00,571.82
6081,Client meeting,income,Client Meals,,2024-12-02 22:52:19.345113+00:00,671.01
5317,Charity donation,income,Gifts & Donations,,2024-12-02 22:52:17.635504+00:00,1518.55
12237,Paycheck,income,Salary,,2024-12-01 22:57:19.452007+00:00,4392.60
11402,Uber ride,expense,Side Hustles,,2024-12-01 22:57:18.133947+00:00,121.98
8862,Streaming services,expense,Other Income,,2024-12-01 22:56:39.010308+00:00,316.27
7027,Clothing store,expense,Clothing & Accessories,,2024-12-01 22:52:35.966780+00:00,380.35
6504,Airline tickets,expense,Vacations & Travel,,2024-12-01 22:52:20.231799+00:00,683.91
12610,Business expense,income,Other Business Expenses,,2024-11-30 22:57:20.045228+00:00,3173.42
12563,Commission,income,Other Income,,2024-11-30 22:57:19.969258+00:00,2766.85
12262,Food delivery,expense,Dining Out,,2024-11-30 22:57:19.492311+00:00,116.02
12114,Car maintenance,expense,Car & Vehicle Expenses,,2024-11-30 22:57:19.261323+00:00,176.57
11012,Doctor visit,expense,Health & Dental,,2024-11-30 22:57:17.411184+00:00,441.85
10704,Internet,expense,Phone & Internet,,2024-11-30 22:56:42.820425+00:00,99.93
10378,Online course,expense,Education & Courses,,2024-11-30 22:56:42.154365+00:00,1607.67
9445,Gaming,expense,Entertainment,,2024-11-30 22:56:40.216553+00:00,355.17
8034,Public transport,expense,Gas & Fuel,,2024-11-30 22:52:38.598966+00:00,188.49
8024,Gas bill,expense,Car & Vehicle Expenses,,2024-11-30 22:52:38.554304+00:00,93.75
6148,Grocery shopping,expense,Groceries,,2024-11-30 22:52:19.488463+00:00,142.38
4924,Business expense,income,Other Business Expenses,,2024-11-30 22:52:16.767922+00:00,730.79
9979,Home insurance,expense,Insurance,,2024-11-29 22:56:41.320729+00:00,2094.00
9396,Certification,expense,Other Income,,2024-11-29 22:56:40.105920+00:00,1947.25
9378,Business trip,expense,Travel & Transportation,,2024-11-29 22:56:40.072034+00:00,928.99
8700,Car maintenance,expense,Car & Vehicle Expenses,,2024-11-29 22:52:40.104524+00:00,186.73
6024,Furniture,expense,Other Personal Expenses,,2024-11-29 22:52:19.193806+00:00,657.68
5572,Food delivery,expense,Dining Out,,2024-11-29 22:52:18.168310+00:00,96.74
5258,Tuition,expense,Other Income,,2024-11-29 22:52:17.518579+00:00,4773.77
5216,Sporting goods,expense,Other Income,,2024-11-29 22:52:17.428300+00:00,380.29
12634,Electronics,expense,Other Income,,2024-11-28 22:57:20.073059+00:00,288.27
10073,Office supplies,income,Office Supplies,,2024-11-28 22:56:41.506257+00:00,1466.68
9262,Clothing store,expense,Clothing & Accessories,,2024-11-28 22:56:39.838440+00:00,239.02
8563,Rental car,expense,Rent or Mortgage,,2024-11-28 22:52:39.810121+00:00,709.41
6888,Concert tickets,expense,Other Income,,2024-11-28 22:52:35.608405+00:00,435.76
5079,Car maintenance,expense,Car & Vehicle Expenses,,2024-11-28 22:52:17.098430+00:00,109.98
11355,Marketing,income,Advertising & Marketing,,2024-11-27 22:57:18.060691+00:00,4228.56
10605,Sporting goods,expense,Other Income,,2024-11-27 22:56:42.619477+00:00,258.31
10408,Electric bill,expense,Utilities,,2024-11-27 22:56:42.216577+00:00,139.93
9349,Doctor visit,expense,Health & Dental,,2024-11-27 22:56:40.017411+00:00,296.05
9249,Garden supplies,expense,Other Personal Expenses,,2024-11-27 22:56:39.807156+00:00,801.07
8534,Electronics,expense,Other Income,,2024-11-27 22:52:39.751639+00:00,379.23
7045,Water bill,expense,Utilities,,2024-11-27 22:52:36.007323+00:00,56.36
6075,Marketing,income,Advertising & Marketing,,2024-11-27 22:52:19.329913+00:00,6351.62
5932,Charity donation,income,Gifts & Donations,,2024-11-27 22:52:18.988960+00:00,1524.72
5758,Client meeting,income,Client Meals,,2024-11-27 22:52:18.547378+00:00,4034.57
5556,Airline tickets,expense,Vacations & Travel,,2024-11-27 22:52:18.134320+00:00,786.70
5399,Gas bill,expense,Car & Vehicle Expenses,,2024-11-27 22:52:17.816760+00:00,177.83
12168,Health insurance,expense,Insurance,,2024-11-26 22:57:19.345371+00:00,2654.82
11807,Holiday gift,income,Cash Gifts,,2024-11-26 22:57:18.777176+00:00,1508.19
11774,Charity donation,income,Gifts & Donations,,2024-11-26 22:57:18.721529+00:00,1347.75
10135,Water bill,expense,Utilities,,2024-11-26 22:56:41.643270+00:00,73.32
10085,Retirement contribution,income,Car & Vehicle Expenses,,2024-11-26 22:56:41.528464+00:00,1084.71
7827,Hotel,expense,Vacations & Travel,,2024-11-26 22:52:38.060654+00:00,955.15
7578,Monthly salary,income,Salary,,2024-11-26 22:52:37.271931+00:00,2615.15
5712,Office supplies,income,Office Supplies,,2024-11-26 22:52:18.462048+00:00,2229.16
11570,Retirement contribution,income,Car & Vehicle Expenses,,2024-11-25 22:57:18.398894+00:00,1489.14
